timestamp,open,high,low,close,volume
1779829380000,76094.78,76094.78,76051.17,76051.17,2.607501
1779829440000,76051.17,76051.17,76010.01,76021.34,1.137578
1779829500000,76021.34,76021.34,76004.07,76015.52,1.002316
1779829560000,76015.52,76039.92,76010.0,76010.0,1.116058
1779829620000,76010.0,76010.01,75990.01,75996.9,0.758192
1779829680000,75996.9,76023.91,75996.9,76023.91,0.048586
1779829740000,76023.91,76023.91,76014.16,76014.17,1.225291
1779829800000,76014.17,76014.17,75966.0,75966.0,0.91909
1779829860000,75966.0,75973.08,75965.49,75969.41,0.793013
1779829920000,75969.41,75969.41,75945.3,75945.31,0.160335
1779829980000,75945.31,75945.31,75846.2,75869.45,6.134609
1779830040000,75869.45,75895.24,75869.45,75892.94,0.330258
1779830100000,75892.94,75935.48,75888.14,75935.48,0.951661
1779830160000,75935.48,75960.0,75926.47,75959.99,1.545297
1779830220000,75959.99,75960.0,75945.13,75960.0,0.608479
1779830280000,75960.0,75983.43,75960.0,75974.28,1.115306
1779830340000,75974.28,75974.29,75974.28,75974.28,0.024402
1779830400000,75974.28,75989.19,75971.0,75989.19,0.292957
1779830460000,75989.19,76008.2,75989.19,76008.2,0.951507
1779830520000,76008.2,76017.63,76008.2,76015.77,0.429771
1779830580000,76015.77,76022.25,76015.77,76022.25,0.176879
1779830640000,76022.25,76030.0,76022.25,76022.26,0.535192
1779830700000,76022.26,76040.0,76020.0,76039.99,1.359805
1779830760000,76039.99,76059.83,76039.99,76059.83,0.157552
1779830820000,76059.83,76059.83,76045.52,76050.86,0.286531
1779830880000,76050.86,76051.85,76035.39,76035.4,0.886194
1779830940000,76035.4,76047.23,76035.4,76047.22,0.81456
1779831000000,76047.22,76050.0,76047.22,76050.0,0.43308
1779831060000,76050.0,76088.51,76050.0,76060.91,1.330885
1779831120000,76060.91,76060.92,76050.6,76050.6,0.086451
1779831180000,76050.6,76050.6,76043.24,76043.24,0.767161
1779831240000,76043.24,76043.25,75990.01,76001.57,1.702532
1779831300000,76001.57,76020.0,76001.57,76019.99,0.020166
1779831360000,76019.99,76019.99,76001.68,76001.68,0.879389
1779831420000,76001.68,76030.0,76001.68,76030.0,0.550341
1779831480000,76030.0,76046.49,76030.0,76032.33,0.604449
1779831540000,76032.33,76032.33,76018.67,76018.68,0.162973
1779831600000,76018.68,76018.68,75994.03,75996.1,0.549599
1779831660000,75996.1,75997.52,75982.32,75997.52,0.231953
1779831720000,75997.52,76040.0,75997.52,76040.0,1.575214
1779831780000,76040.0,76049.34,76013.0,76013.0,4.772513
1779831840000,76013.0,76013.0,75996.0,76002.93,3.210819
1779831900000,76002.93,76010.0,76002.92,76010.0,0.04746
1779831960000,76010.0,76043.67,76010.0,76030.01,1.723352
1779832020000,76030.01,76030.01,76023.54,76023.54,0.177347
1779832080000,76023.54,76024.52,76013.26,76024.51,0.87607
1779832140000,76024.51,76024.52,76004.65,76004.66,0.672516
1779832200000,76004.66,76004.66,75992.46,75992.47,0.060483
1779832260000,75992.47,75992.47,75940.01,75956.01,2.999772
1779832320000,75956.01,75979.74,75956.01,75963.98,1.116481
1779832380000,75963.98,75970.15,75963.97,75970.14,0.012396
1779832440000,75970.14,75970.14,75930.06,75930.06,0.261612
1779832500000,75930.06,75950.0,75930.06,75934.6,0.28372
1779832560000,75934.6,75934.6,75890.0,75896.12,5.933469
1779832620000,75896.12,75900.61,75893.47,75900.18,0.687256
1779832680000,75900.18,75900.18,75870.69,75870.69,1.632853
1779832740000,75870.69,75896.21,75862.1,75896.2,0.465642
1779832800000,75896.2,75929.99,75892.82,75929.99,1.281117
1779832860000,75929.99,75941.14,75929.99,75941.14,1.368056
1779832920000,75941.14,75955.24,75941.14,75941.53,0.912146
1779832980000,75941.53,76003.34,75940.0,76003.34,2.938284
1779833040000,76003.34,76003.34,75927.35,75927.35,1.338311
1779833100000,75927.35,75927.35,75827.15,75837.78,3.267508
1779833160000,75837.78,75853.36,75801.79,75853.36,1.089175
1779833220000,75853.36,75858.47,75790.01,75800.03,3.039696
1779833280000,75800.03,75849.99,75800.03,75843.62,3.537106
1779833340000,75843.62,75876.32,75843.62,75846.97,2.55082
1779833400000,75846.97,75853.68,75832.21,75832.87,1.8375
1779833460000,75832.87,75836.89,75801.28,75826.36,3.129712
1779833520000,75826.36,75829.99,75796.0,75796.0,1.752617
1779833580000,75796.0,75867.75,75715.59,75845.64,16.680738
1779833640000,75845.64,75845.64,75794.65,75794.65,1.414674
1779833700000,75794.65,75813.95,75746.53,75750.23,7.225565
1779833760000,75750.23,75785.13,75750.23,75777.54,1.645566
1779833820000,75777.54,75813.64,75767.0,75813.64,1.357889
1779833880000,75813.64,75846.85,75813.64,75834.52,1.100379
1779833940000,75834.52,75834.52,75780.01,75783.14,2.191411
1779834000000,75783.14,75810.0,75780.0,75801.08,1.516347
1779834060000,75801.08,75815.21,75801.08,75815.21,0.100297
1779834120000,75815.21,75815.21,75783.0,75803.31,3.359376
1779834180000,75803.31,75820.0,75780.0,75780.01,0.947431
1779834240000,75780.01,75795.05,75770.01,75795.05,1.102968
1779834300000,75795.05,75807.26,75795.05,75806.07,0.550185
1779834360000,75806.07,75806.07,75778.02,75788.46,2.968525
1779834420000,75788.46,75800.0,75788.46,75799.99,0.032476
1779834480000,75799.99,75799.99,75787.05,75793.63,1.055576
